,Country,Year,Suicides number,Life expectancy,Adult Mortality,Infant deaths,Alcohol,Under-five deaths,HIV/AIDS,GDP,Population,Income composition of resources,Schooling
1217,Spain,1970-01-01 00:00:00.000002011,3180.0,82.1,63.0,1,9.62,2,0.1,31834.21816,46742697.0,0.867,16.9
1218,Spain,1970-01-01 00:00:00.000002012,3539.0,82.0,61.0,1,9.35,2,0.1,28562.29324,4677355.0,0.871,17.2
1219,Spain,1970-01-01 00:00:00.000002013,3873.0,82.4,6.0,1,9.25,2,0.1,2921.9342,466245.0,0.874,17.5
1220,Spain,1970-01-01 00:00:00.000002014,3911.0,82.6,58.0,1,0.01,1,0.1,296.47225,4648882.0,0.877,17.6
1221,Spain,1970-01-01 00:00:00.000002015,3604.0,82.8,56.0,1,0.01,1,0.1,25683.84565,46447697.0,0.882,17.7
1222,Sri Lanka,1970-01-01 00:00:00.000002000,5252.0,71.5,175.0,5,1.45,6,0.1,875.412178,18655.0,0.677,12.4
1223,Sri Lanka,1970-01-01 00:00:00.000002001,4590.0,72.7,16.0,5,1.68,6,0.1,837.699787,18797.0,0.686,12.5
1224,Sri Lanka,1970-01-01 00:00:00.000002002,4382.0,73.7,149.0,5,1.62,5,0.1,873.1472436,18939.0,0.699,12.6
1225,Sri Lanka,1970-01-01 00:00:00.000002003,4467.0,73.9,146.0,5,1.69,5,0.1,989.4547732,1983.0,0.697,12.7
1226,Sri Lanka,1970-01-01 00:00:00.000002006,4015.0,73.8,145.0,4,1.96,5,0.1,1448.7611,1952.0,0.718,13.1
1227,Suriname,1970-01-01 00:00:00.000002000,52.0,67.4,224.0,0,4.29,0,0.4,1888.61829,47239.0,0.0,11.1
1228,Suriname,1970-01-01 00:00:00.000002001,72.0,67.7,219.0,0,4.23,0,1.8,1598.77512,47774.0,0.0,11.0
1229,Suriname,1970-01-01 00:00:00.000002002,69.0,67.9,221.0,0,4.41,0,1.6,2232.513244,48344.0,0.0,11.0
1230,Suriname,1970-01-01 00:00:00.000002003,77.0,68.0,223.0,0,4.53,0,1.0,263.1399,488332.0,0.0,10.9
1231,Suriname,1970-01-01 00:00:00.000002004,67.0,68.3,214.0,0,4.55,0,0.9,36.48773,49363.0,0.0,11.1
1232,Suriname,1970-01-01 00:00:00.000002005,72.0,68.9,25.0,0,4.47,0,0.6,3595.8855,498946.0,0.672,11.3
1233,Suriname,1970-01-01 00:00:00.000002006,112.0,69.3,199.0,0,4.52,0,0.6,527.92,5437.0,0.678,11.5
1234,Suriname,1970-01-01 00:00:00.000002007,119.0,69.5,22.0,0,4.72,0,0.8,5761.39536,5975.0,0.684,11.7
1235,Suriname,1970-01-01 00:00:00.000002008,147.0,69.8,196.0,0,4.94,0,1.2,6858.163158,515148.0,0.691,11.9
1236,Suriname,1970-01-01 00:00:00.000002009,131.0,70.0,196.0,0,5.13,0,0.6,7443.85178,52619.0,0.696,12.1
1237,Suriname,1970-01-01 00:00:00.000002010,136.0,73.0,19.0,0,5.26,0,0.5,833.31332,52613.0,0.7,12.3
1238,Suriname,1970-01-01 00:00:00.000002011,127.0,76.0,187.0,0,5.64,0,0.1,8318.97692,531589.0,0.704,12.5
1239,Suriname,1970-01-01 00:00:00.000002012,133.0,71.3,178.0,0,5.73,0,0.9,9272.413453,53777.0,0.708,12.7
1240,Suriname,1970-01-01 00:00:00.000002013,131.0,71.2,179.0,0,6.02,0,0.4,9484.56898,54254.0,0.719,12.7
1241,Suriname,1970-01-01 00:00:00.000002014,128.0,71.4,178.0,0,6.32,0,0.4,9564.46383,547928.0,0.722,12.7
1242,Sweden,1970-01-01 00:00:00.000002000,1131.0,79.6,73.0,0,6.2,0,0.1,29283.55,887219.0,0.873,15.9
1243,Sweden,1970-01-01 00:00:00.000002001,1197.0,79.8,73.0,0,6.6,0,0.1,26969.24457,889596.0,0.877,15.9
1244,Sweden,1970-01-01 00:00:00.000002002,1180.0,79.9,71.0,0,6.9,0,0.1,29571.7446,8924958.0,0.88,15.9
1245,Sweden,1970-01-01 00:00:00.000002003,1112.0,82.0,69.0,0,6.9,0,0.1,36961.42537,8958229.0,0.882,15.9
1246,Sweden,1970-01-01 00:00:00.000002004,1155.0,83.0,7.0,0,6.6,0,0.1,42442.2245,8993531.0,0.888,16.0
1247,Sweden,1970-01-01 00:00:00.000002005,1219.0,85.0,66.0,0,6.5,0,0.1,4385.35315,929572.0,0.89,16.0
1248,Sweden,1970-01-01 00:00:00.000002006,1197.0,88.0,64.0,0,6.5,0,0.1,46256.4716,9855.0,0.892,15.9
1249,Sweden,1970-01-01 00:00:00.000002007,1126.0,89.0,63.0,0,6.9,0,0.1,53324.37937,914892.0,0.895,15.8
1250,Sweden,1970-01-01 00:00:00.000002008,1170.0,81.1,62.0,0,6.9,0,0.1,55746.84238,9219637.0,0.897,15.7
1251,Sweden,1970-01-01 00:00:00.000002009,1242.0,81.4,62.0,0,7.3,0,0.1,4627.592,9298515.0,0.898,15.8
1252,Sweden,1970-01-01 00:00:00.000002010,1141.0,81.5,58.0,0,7.2,0,0.1,5276.25591,9378126.0,0.895,15.8
1253,Sweden,1970-01-01 00:00:00.000002011,1112.0,81.7,58.0,0,7.4,0,0.1,59593.28711,9449213.0,0.901,16.0
1254,Sweden,1970-01-01 00:00:00.000002012,1154.0,81.7,57.0,0,7.4,0,0.1,57134.777,9519374.0,0.903,15.8
1255,Sweden,1970-01-01 00:00:00.000002013,1230.0,81.9,57.0,0,7.3,0,0.1,6283.24522,96379.0,0.904,15.8
1256,Sweden,1970-01-01 00:00:00.000002014,1148.0,82.3,54.0,0,7.3,0,0.1,5918.19898,969611.0,0.906,15.8
1257,Sweden,1970-01-01 00:00:00.000002015,1182.0,82.4,53.0,0,7.3,0,0.1,5585.25847,9799186.0,0.909,15.9
1258,Switzerland,1970-01-01 00:00:00.000002000,1380.0,79.7,78.0,0,11.26,0,0.1,37813.23426,718425.0,0.879,15.1
1259,Switzerland,1970-01-01 00:00:00.000002001,1338.0,82.0,75.0,0,11.12,0,0.1,38538.64447,7229854.0,0.888,15.2
1260,Switzerland,1970-01-01 00:00:00.000002002,1446.0,84.0,74.0,0,10.85,0,0.1,41336.72192,7284753.0,0.89,15.2
1261,Switzerland,1970-01-01 00:00:00.000002003,1269.0,85.0,72.0,0,10.82,0,0.1,4796.56497,73391.0,0.889,15.0
1262,Switzerland,1970-01-01 00:00:00.000002004,1284.0,81.0,69.0,0,10.55,0,0.1,53255.97631,7389625.0,0.895,15.1
1263,Switzerland,1970-01-01 00:00:00.000002005,1299.0,81.1,66.0,0,10.15,0,0.1,54797.54663,7437115.0,0.899,15.2
1264,Switzerland,1970-01-01 00:00:00.000002006,1309.0,81.5,65.0,0,10.24,0,0.1,57348.92788,7483934.0,0.904,15.2
1265,Switzerland,1970-01-01 00:00:00.000002007,1360.0,81.7,63.0,0,10.44,0,0.1,63223.46778,7551117.0,0.911,15.3
1266,Switzerland,1970-01-01 00:00:00.000002008,1314.0,82.0,6.0,0,10.29,0,0.1,72119.5687,7647675.0,0.914,15.3
1267,Switzerland,1970-01-01 00:00:00.000002009,1105.0,82.1,6.0,0,10.15,0,0.1,69672.471,7743831.0,0.916,15.3
1268,Switzerland,1970-01-01 00:00:00.000002010,1006.0,82.3,57.0,0,10.01,0,0.1,74276.71842,782499.0,0.92,15.4
1269,Switzerland,1970-01-01 00:00:00.000002011,1034.0,82.6,55.0,0,9.99,0,0.1,87998.44468,7912398.0,0.932,15.6
1270,Switzerland,1970-01-01 00:00:00.000002012,1038.0,82.7,54.0,0,9.86,0,0.1,83164.38795,7996861.0,0.932,15.7
1271,Switzerland,1970-01-01 00:00:00.000002013,1071.0,83.0,52.0,0,9.73,0,0.1,84658.88768,889346.0,0.934,15.8
1272,Switzerland,1970-01-01 00:00:00.000002014,1032.0,83.2,51.0,0,9.61,0,0.1,85814.58857,8188649.0,0.936,15.9
1273,Switzerland,1970-01-01 00:00:00.000002015,1073.0,83.4,49.0,0,9.61,0,0.1,8989.8424,8282396.0,0.938,16.0
1274,Syrian Arab Republic,1970-01-01 00:00:00.000002000,23.0,72.6,136.0,10,1.41,12,0.1,1177.629268,1641848.0,0.588,10.0
1275,Syrian Arab Republic,1970-01-01 00:00:00.000002001,11.0,72.7,135.0,10,1.29,11,0.1,1258.421953,16766899.0,0.589,10.1
1276,Syrian Arab Republic,1970-01-01 00:00:00.000002002,30.0,72.8,135.0,9,1.25,11,0.1,1263.13455,178791.0,0.596,10.2
1277,Syrian Arab Republic,1970-01-01 00:00:00.000002003,26.0,73.0,134.0,9,1.29,11,0.1,1253.39143,17415266.0,0.599,10.3
1278,Syrian Arab Republic,1970-01-01 00:00:00.000002004,29.0,73.2,131.0,9,0.93,10,0.1,148.852738,1786638.0,0.61,10.6
1279,Syrian Arab Republic,1970-01-01 00:00:00.000002005,23.0,73.5,127.0,9,0.92,10,0.1,1577.457182,18294611.0,0.624,11.0
1280,Syrian Arab Republic,1970-01-01 00:00:00.000002006,27.0,73.7,123.0,8,0.97,10,0.1,1762.24617,18914977.0,0.636,11.4
1281,Syrian Arab Republic,1970-01-01 00:00:00.000002007,29.0,73.8,121.0,8,0.83,9,0.1,258.3529,1963286.0,0.644,11.5
1282,Syrian Arab Republic,1970-01-01 00:00:00.000002008,34.0,73.8,122.0,8,0.8,9,0.1,258.3529,2325443.0,0.651,11.6
1283,Syrian Arab Republic,1970-01-01 00:00:00.000002009,21.0,73.8,124.0,7,0.81,9,0.1,258.3529,2824893.0,0.648,11.8
1284,Syrian Arab Republic,1970-01-01 00:00:00.000002010,32.0,73.7,127.0,7,0.78,9,0.1,258.3529,2118834.0,0.65,11.7
1285,Tajikistan,1970-01-01 00:00:00.000002000,177.0,63.7,198.0,14,0.37,17,0.3,138.436633,621625.0,0.529,9.6
1286,Tajikistan,1970-01-01 00:00:00.000002001,163.0,64.0,194.0,13,0.86,16,0.3,17.8159721,6327125.0,0.535,9.7
1287,Tajikistan,1970-01-01 00:00:00.000002002,141.0,64.3,193.0,12,0.6,15,0.3,189.3878519,6447688.0,0.543,9.8
1288,Tajikistan,1970-01-01 00:00:00.000002003,169.0,65.2,182.0,11,0.36,14,0.3,236.314438,6576877.0,0.553,10.1
1289,Tajikistan,1970-01-01 00:00:00.000002004,172.0,65.9,177.0,11,0.38,13,0.3,39.281834,6712841.0,0.563,10.5
1290,Tajikistan,1970-01-01 00:00:00.000002005,187.0,65.5,194.0,10,0.37,12,0.3,337.359236,6854176.0,0.572,10.6
1291,Thailand,1970-01-01 00:00:00.000002000,5182.0,71.1,194.0,18,5.88,21,0.8,27.564826,6295821.0,0.64,10.9
1292,Thailand,1970-01-01 00:00:00.000002002,4902.0,71.4,192.0,16,5.93,19,0.7,296.54617,6473164.0,0.657,11.5
1293,Thailand,1970-01-01 00:00:00.000002003,4484.0,71.7,189.0,15,6.14,18,0.6,2358.93629,64554952.0,0.666,11.8
1294,Thailand,1970-01-01 00:00:00.000002004,4296.0,71.6,189.0,14,6.17,16,0.5,2659.83918,652231.0,0.674,11.9
1295,Thailand,1970-01-01 00:00:00.000002005,3937.0,72.5,177.0,13,6.26,15,0.5,2893.651356,6542547.0,0.682,12.0
1296,Thailand,1970-01-01 00:00:00.000002006,3608.0,73.0,168.0,13,6.18,15,0.5,3368.952576,65824164.0,0.686,12.4
1297,Thailand,1970-01-01 00:00:00.000002007,3754.0,73.3,165.0,12,6.2,14,0.4,3972.26475,66195615.0,0.687,12.3
1298,Thailand,1970-01-01 00:00:00.000002008,3778.0,73.5,162.0,11,5.92,13,0.3,4378.68746,6654576.0,0.7,12.9
1299,Thailand,1970-01-01 00:00:00.000002009,3787.0,73.7,16.0,11,5.88,12,0.3,4212.5492,66881867.0,0.706,13.0
1300,Thailand,1970-01-01 00:00:00.000002010,3761.0,73.9,158.0,10,5.95,12,0.2,575.32176,672888.0,0.711,13.1
1301,Thailand,1970-01-01 00:00:00.000002011,3873.0,74.1,155.0,10,6.07,11,0.2,5491.159981,675313.0,0.72,13.3
1302,Thailand,1970-01-01 00:00:00.000002012,3985.0,74.3,154.0,9,6.56,11,0.1,5859.915622,67843979.0,0.729,13.7
1303,Thailand,1970-01-01 00:00:00.000002013,3961.0,74.5,153.0,9,6.5,10,0.1,6171.262444,6814365.0,0.733,13.6
1304,Thailand,1970-01-01 00:00:00.000002014,3952.0,74.6,152.0,8,6.41,10,0.1,5941.8471,68416772.0,0.737,13.6
1305,Thailand,1970-01-01 00:00:00.000002015,4205.0,74.9,148.0,8,6.41,9,0.1,5814.863134,686576.0,0.738,13.6
1306,Trinidad and Tobago,1970-01-01 00:00:00.000002000,166.0,69.1,197.0,0,4.68,1,0.9,643.947262,1267984.0,0.709,11.7
1307,Trinidad and Tobago,1970-01-01 00:00:00.000002001,179.0,69.1,194.0,0,4.55,1,1.2,6935.721451,127238.0,0.715,11.8
1308,Trinidad and Tobago,1970-01-01 00:00:00.000002002,156.0,69.2,192.0,0,5.12,1,2.0,749.626612,1277837.0,0.721,11.9
1309,Trinidad and Tobago,1970-01-01 00:00:00.000002003,144.0,69.3,191.0,0,5.53,1,0.5,884.518666,128452.0,0.729,12.0
1310,Trinidad and Tobago,1970-01-01 00:00:00.000002004,168.0,69.4,19.0,0,5.82,0,1.0,129.51914,129535.0,0.736,12.2
1311,Trinidad and Tobago,1970-01-01 00:00:00.000002005,136.0,69.5,189.0,0,6.12,0,0.5,12323.1275,1296934.0,0.745,12.3
1312,Trinidad and Tobago,1970-01-01 00:00:00.000002006,141.0,69.6,188.0,0,6.35,0,0.6,1495.96337,133144.0,0.751,12.3
1313,Trinidad and Tobago,1970-01-01 00:00:00.000002007,131.0,69.7,187.0,0,6.37,0,0.7,1653.1844,13926.0,0.76,12.4
1314,Trinidad and Tobago,1970-01-01 00:00:00.000002008,199.0,69.9,185.0,0,6.41,0,0.3,21188.11857,1315372.0,0.767,12.4
1315,Trinidad and Tobago,1970-01-01 00:00:00.000002009,128.0,71.0,183.0,0,6.37,0,0.2,1458.8796,1321618.0,0.773,12.5
1316,Trinidad and Tobago,1970-01-01 00:00:00.000002010,160.0,74.0,179.0,0,6.5,0,0.4,16683.94578,13281.0,0.772,12.5
1317,Trinidad and Tobago,1970-01-01 00:00:00.000002011,139.0,76.0,176.0,0,6.5,0,0.4,1953.9767,1334788.0,0.774,12.6
1318,Tunisia,1970-01-01 00:00:00.000002009,22.0,74.7,12.0,3,1.4,3,0.1,4129.977335,1521834.0,0.706,14.4
1319,Tunisia,1970-01-01 00:00:00.000002013,10.0,74.9,13.0,3,1.29,3,0.1,4199.47253,1114558.0,0.72,14.7
1320,Turkey,1970-01-01 00:00:00.000002009,1050.0,73.9,118.0,23,1.4,27,0.1,936.499911,71339185.0,0.709,12.5
1321,Turkey,1970-01-01 00:00:00.000002010,1524.0,74.2,116.0,21,1.49,25,0.1,1672.5693,72326914.0,0.715,13.0
1322,Turkey,1970-01-01 00:00:00.000002011,1148.0,74.5,114.0,20,1.53,23,0.1,11341.13395,7349455.0,0.737,13.8
1323,Turkey,1970-01-01 00:00:00.000002012,1450.0,74.8,112.0,19,1.54,22,0.1,1172.3843,74569867.0,0.75,14.3
1324,Turkey,1970-01-01 00:00:00.000002013,1810.0,75.2,19.0,17,1.41,20,0.1,12542.93565,75787333.0,0.754,14.4
1325,Turkey,1970-01-01 00:00:00.000002014,1617.0,75.5,17.0,16,1.45,19,0.1,12127.22522,773628.0,0.759,14.5
1326,Turkey,1970-01-01 00:00:00.000002015,1532.0,75.8,16.0,15,1.45,18,0.1,1979.52569,78271472.0,0.764,14.5
1327,Turkmenistan,1970-01-01 00:00:00.000002000,383.0,63.8,224.0,7,2.9,9,0.1,643.17518,4516131.0,0.0,0.0
1328,Turkmenistan,1970-01-01 00:00:00.000002001,445.0,64.0,221.0,7,2.35,9,0.1,774.4763388,45648.0,0.0,10.2
1329,Turkmenistan,1970-01-01 00:00:00.000002002,416.0,63.3,229.0,7,2.33,8,0.1,967.917468,4612.0,0.0,10.2
1330,Turkmenistan,1970-01-01 00:00:00.000002003,377.0,63.4,231.0,7,2.88,8,0.1,1283.885977,4655741.0,0.0,10.3
1331,Turkmenistan,1970-01-01 00:00:00.000002004,392.0,63.5,238.0,6,2.86,8,0.1,1453.917166,473398.0,0.0,10.3
1332,Turkmenistan,1970-01-01 00:00:00.000002005,468.0,63.3,248.0,6,2.85,8,0.1,174.51475,4754641.0,0.0,10.3
1333,Turkmenistan,1970-01-01 00:00:00.000002006,506.0,63.7,245.0,6,2.71,8,0.1,2136.66815,48115.0,0.0,10.4
1334,Turkmenistan,1970-01-01 00:00:00.000002007,354.0,64.1,241.0,6,2.58,8,0.1,26.371428,487137.0,0.0,10.4
1335,Turkmenistan,1970-01-01 00:00:00.000002008,484.0,64.5,235.0,6,2.4,8,0.1,394.467675,4935762.0,0.0,10.5
1336,Turkmenistan,1970-01-01 00:00:00.000002009,165.0,65.6,215.0,6,2.35,8,0.1,436.459223,5795.0,0.0,10.5
1337,Turkmenistan,1970-01-01 00:00:00.000002010,178.0,65.8,211.0,7,2.48,8,0.1,4439.23,58721.0,0.0,10.6
1338,Turkmenistan,1970-01-01 00:00:00.000002011,130.0,65.6,217.0,7,2.55,8,0.1,5649.978486,517461.0,0.665,10.6
1339,Turkmenistan,1970-01-01 00:00:00.000002012,138.0,65.6,22.0,7,2.75,8,0.1,6675.262954,5267839.0,0.672,10.7
1340,Turkmenistan,1970-01-01 00:00:00.000002013,101.0,65.4,228.0,7,2.93,8,0.1,734.42525,5366277.0,0.678,10.7
1341,Turkmenistan,1970-01-01 00:00:00.000002014,136.0,66.0,217.0,7,2.9,8,0.1,7962.365824,5466241.0,0.683,10.8
1342,Turkmenistan,1970-01-01 00:00:00.000002015,133.0,66.3,215.0,6,2.9,7,0.1,6432.668768,5565284.0,0.688,10.8
1343,Ukraine,1970-01-01 00:00:00.000002000,14467.0,67.5,257.0,6,4.49,8,0.7,635.789635,49175848.0,0.669,13.3
1344,Ukraine,1970-01-01 00:00:00.000002001,13131.0,67.7,253.0,6,4.31,7,0.8,78.738243,48683865.0,0.673,13.2
1345,Ukraine,1970-01-01 00:00:00.000002002,12536.0,67.6,256.0,6,4.89,7,0.9,879.475486,48225.0,0.683,13.9
1346,Ukraine,1970-01-01 00:00:00.000002003,12313.0,67.6,256.0,6,5.92,6,0.9,148.522488,4781295.0,0.691,14.3
1347,Ukraine,1970-01-01 00:00:00.000002004,11256.0,67.4,267.0,5,6.79,6,1.0,1367.352433,474516.0,0.7,14.6
1348,Ukraine,1970-01-01 00:00:00.000002005,10621.0,67.0,278.0,5,7.31,6,0.9,1828.717626,471515.0,0.707,14.5
1349,Ukraine,1970-01-01 00:00:00.000002006,10013.0,67.7,267.0,5,7.99,6,0.8,233.18831,4678775.0,0.716,14.7
1350,Ukraine,1970-01-01 00:00:00.000002007,10032.0,67.5,277.0,5,8.86,6,0.7,368.68998,465935.0,0.723,14.8
1351,Ukraine,1970-01-01 00:00:00.000002008,9454.0,67.7,273.0,5,9.46,6,0.4,3891.37823,462582.0,0.73,14.9
1352,Ukraine,1970-01-01 00:00:00.000002009,9715.0,69.2,231.0,5,8.71,6,0.3,2545.48341,46533.0,0.734,14.9
1353,Ukraine,1970-01-01 00:00:00.000002010,9089.0,69.8,212.0,5,8.39,6,0.2,2965.142365,45877.0,0.728,14.9
1354,Ukraine,1970-01-01 00:00:00.000002011,8973.0,75.0,24.0,5,8.48,5,0.2,3569.75727,45761.0,0.734,14.9
1355,Ukraine,1970-01-01 00:00:00.000002012,9058.0,77.0,25.0,5,8.44,5,0.2,3855.42128,455933.0,0.739,15.1
1356,Ukraine,1970-01-01 00:00:00.000002014,7968.0,78.0,23.0,4,8.06,5,0.2,314.658296,45271947.0,0.746,15.2
1357,Ukraine,1970-01-01 00:00:00.000002015,7574.0,71.3,195.0,4,8.06,5,0.2,2124.662666,4515429.0,0.748,15.3
1358,United Arab Emirates,1970-01-01 00:00:00.000002005,96.0,75.3,92.0,1,1.79,1,0.1,39439.8197,4280433.0,0.818,12.6
1359,United Arab Emirates,1970-01-01 00:00:00.000002006,90.0,75.4,89.0,1,1.74,1,0.1,42372.22166,4923879.0,0.823,12.8
1360,United Arab Emirates,1970-01-01 00:00:00.000002007,101.0,75.6,87.0,1,1.69,1,0.1,42672.61323,5695389.0,0.826,12.9
1361,United Arab Emirates,1970-01-01 00:00:00.000002008,100.0,75.8,85.0,1,1.86,1,0.1,45758.9554,6510358.0,0.829,13.1
1362,United Arab Emirates,1970-01-01 00:00:00.000002009,124.0,76.0,84.0,1,1.73,1,0.1,3372.57517,7252480.0,0.831,13.2
1363,United Arab Emirates,1970-01-01 00:00:00.000002010,111.0,76.2,82.0,1,1.69,1,0.1,3549.14832,7839736.0,0.826,13.3
1364,United States of America,1970-01-01 00:00:00.000002000,29343.0,76.8,114.0,28,8.21,33,0.1,3549.14832,262246108.0,0.826,13.3
1365,United States of America,1970-01-01 00:00:00.000002001,30607.0,76.9,115.0,28,8.25,33,0.1,3549.14832,265427546.0,0.826,13.3
1366,United States of America,1970-01-01 00:00:00.000002002,31645.0,77.0,115.0,28,8.33,33,0.1,3549.14832,268759559.0,0.826,13.3
1367,United States of America,1970-01-01 00:00:00.000002003,31477.0,77.2,114.0,28,8.4,33,0.1,3549.14832,271041510.0,0.826,13.3
1368,United States of America,1970-01-01 00:00:00.000002004,32428.0,77.5,111.0,28,8.48,33,0.1,3549.14832,273584136.0,0.826,13.3
1369,United States of America,1970-01-01 00:00:00.000002005,32629.0,77.5,112.0,28,8.52,33,0.1,3549.14832,276106680.0,0.826,13.3
1370,United States of America,1970-01-01 00:00:00.000002006,33292.0,77.8,113.0,28,8.63,33,0.1,3549.14832,278980848.0,0.826,13.3
1371,United States of America,1970-01-01 00:00:00.000002007,34596.0,78.1,11.0,27,8.74,32,0.1,3549.14832,280658606.0,0.826,13.3
1372,United States of America,1970-01-01 00:00:00.000002008,36030.0,78.2,18.0,27,8.74,31,0.1,3549.14832,282355565.0,0.826,13.3
1373,United States of America,1970-01-01 00:00:00.000002009,36900.0,78.5,18.0,26,8.71,31,0.1,3549.14832,285162662.0,0.826,13.3
1374,United States of America,1970-01-01 00:00:00.000002010,38362.0,78.7,15.0,25,8.55,30,0.1,3549.14832,287839149.0,0.826,13.3
1375,United States of America,1970-01-01 00:00:00.000002011,39508.0,78.7,16.0,25,8.67,29,0.1,3549.14832,290313825.0,0.826,13.3
1376,United States of America,1970-01-01 00:00:00.000002012,40596.0,78.8,16.0,24,8.82,28,0.1,3549.14832,292827128.0,0.826,13.3
1377,United States of America,1970-01-01 00:00:00.000002013,41143.0,78.9,16.0,23,8.82,27,0.1,3549.14832,295322862.0,0.826,13.3
1378,United States of America,1970-01-01 00:00:00.000002014,42769.0,79.1,14.0,23,8.82,27,0.1,3549.14832,297749735.0,0.826,13.3
1379,United States of America,1970-01-01 00:00:00.000002015,44189.0,79.3,13.0,23,8.82,26,0.1,3549.14832,300078511.0,0.826,13.3
1380,Uruguay,1970-01-01 00:00:00.000002000,555.0,75.1,131.0,1,6.65,1,0.1,6871.897677,3321245.0,0.738,14.0
1381,Uruguay,1970-01-01 00:00:00.000002001,499.0,75.2,123.0,1,6.48,1,0.1,6281.37747,332713.0,0.742,14.2
1382,Uruguay,1970-01-01 00:00:00.000002002,675.0,75.4,124.0,1,5.86,1,0.1,488.768855,3327773.0,0.746,14.7
1383,Uruguay,1970-01-01 00:00:00.000002003,535.0,75.4,121.0,1,5.11,1,0.1,3622.52284,3325637.0,0.747,15.0
1384,Uruguay,1970-01-01 00:00:00.000002004,520.0,75.4,122.0,1,5.66,1,0.1,4117.38853,332496.0,0.75,15.5
1385,Uruguay,1970-01-01 00:00:00.000002005,498.0,75.7,123.0,1,6.35,1,0.1,522.951116,3325612.0,0.753,15.5
1386,Uruguay,1970-01-01 00:00:00.000002006,528.0,76.2,117.0,1,6.58,1,0.1,5877.87678,333143.0,0.756,15.2
1387,Uruguay,1970-01-01 00:00:00.000002007,576.0,75.4,124.0,1,6.67,1,0.1,79.69746,3339741.0,0.76,15.3
1388,Uruguay,1970-01-01 00:00:00.000002008,523.0,76.4,119.0,1,6.76,1,0.1,962.312164,335824.0,0.77,15.7
1389,Uruguay,1970-01-01 00:00:00.000002009,511.0,76.6,118.0,0,6.67,1,0.1,9415.17386,3362755.0,0.774,15.5
1390,Uruguay,1970-01-01 00:00:00.000002010,547.0,76.3,118.0,0,6.21,1,0.1,11938.212,3374415.0,0.777,15.6
1391,Uruguay,1970-01-01 00:00:00.000002012,599.0,76.5,118.0,0,5.77,0,0.1,1592.6819,3396777.0,0.784,15.5
1392,Uruguay,1970-01-01 00:00:00.000002013,546.0,76.8,117.0,0,5.82,0,0.1,16881.2568,3485.0,0.788,15.5
1393,Uruguay,1970-01-01 00:00:00.000002014,591.0,76.8,117.0,0,6.03,0,0.1,16737.89827,3419546.0,0.791,15.5
1394,Uruguay,1970-01-01 00:00:00.000002015,630.0,77.0,116.0,0,6.03,0,0.1,15524.84247,3431552.0,0.794,15.5
1395,Uzbekistan,1970-01-01 00:00:00.000002000,1919.0,67.1,189.0,30,1.6,36,0.1,558.221144,24654.0,0.0,10.6
1396,Uzbekistan,1970-01-01 00:00:00.000002001,1914.0,67.4,185.0,28,1.53,34,0.2,456.734892,2496445.0,0.594,10.7
1397,Uzbekistan,1970-01-01 00:00:00.000002002,1576.0,67.1,186.0,27,1.47,32,0.2,383.3494997,2527185.0,0.6,11.0
1398,Uzbekistan,1970-01-01 00:00:00.000002003,1416.0,67.2,183.0,25,1.54,30,0.3,396.129969,2556765.0,0.607,11.3
1399,Uzbekistan,1970-01-01 00:00:00.000002004,1251.0,67.8,183.0,24,1.59,29,0.3,465.1198869,2586435.0,0.613,11.6
1400,Uzbekistan,1970-01-01 00:00:00.000002005,1221.0,67.3,192.0,24,1.78,28,0.3,546.776852,26167.0,0.62,11.7
1401,Uzbekistan,1970-01-01 00:00:00.000002009,1399.0,68.0,183.0,21,2.56,24,0.2,1213.265328,277674.0,0.651,11.8
1402,Uzbekistan,1970-01-01 00:00:00.000002010,1464.0,68.3,183.0,20,2.73,23,0.2,1377.8214,285624.0,0.657,11.9
1403,Uzbekistan,1970-01-01 00:00:00.000002011,1640.0,68.5,183.0,19,2.83,22,0.1,1564.966945,293394.0,0.664,12.0
1404,Uzbekistan,1970-01-01 00:00:00.000002012,1835.0,68.8,184.0,18,0.01,21,0.1,174.468298,297745.0,0.673,12.0
1405,Uzbekistan,1970-01-01 00:00:00.000002013,1950.0,69.1,185.0,17,0.01,19,0.1,197.551233,32432.0,0.681,12.0
1406,Uzbekistan,1970-01-01 00:00:00.000002014,2095.0,69.2,184.0,16,0.01,18,0.1,25.448414,37577.0,0.69,12.1
1407,Venezuela (Bolivarian Republic of),1970-01-01 00:00:00.000002000,1264.0,72.5,168.0,11,8.01,13,0.1,25.448414,21664935.0,0.67,10.6
1408,Venezuela (Bolivarian Republic of),1970-01-01 00:00:00.000002001,1379.0,72.5,169.0,10,8.05,12,0.1,25.448414,22108044.0,0.672,10.4
1409,Venezuela (Bolivarian Republic of),1970-01-01 00:00:00.000002002,1299.0,73.1,167.0,10,6.89,12,0.1,25.448414,22554558.0,0.684,11.0
1410,Venezuela (Bolivarian Republic of),1970-01-01 00:00:00.000002003,1150.0,72.4,172.0,10,6.3,12,0.1,25.448414,23003836.0,0.688,11.6
1411,Venezuela (Bolivarian Republic of),1970-01-01 00:00:00.000002004,1038.0,73.3,161.0,10,7.55,11,0.1,25.448414,23452474.0,0.687,11.6
1412,Venezuela (Bolivarian Republic of),1970-01-01 00:00:00.000002005,1016.0,73.6,158.0,9,7.92,11,0.1,25.448414,23897676.0,0.7,11.8
